mode,sample_id,control,score
2d,train__c19__user22__4-1-2,different_action,0.7090928189591683
2d,train__c19__user22__4-1-2,time_shuffle,0.873018365097632
2d,train__c19__user22__4-1-2,left_right_swap,0.7112585465381281
2d,train__c19__user22__4-1-3,positive_same_trial,0.8451357599059164
2d,train__c19__user22__4-1-3,same_action_other_trial,0.8527711404011823
2d,train__c19__user22__4-1-3,different_action,0.8364159622723639
2d,train__c19__user22__4-1-3,time_shuffle,0.8449059495100949
2d,train__c19__user22__4-1-3,left_right_swap,0.7153008296227698
2d,train__c20__user22__6-1-1,positive_same_trial,0.9387219016563515
2d,train__c20__user22__6-1-1,same_action_other_trial,0.9434439766787469
2d,train__c20__user22__6-1-1,different_action,0.7506447451407103
2d,train__c20__user22__6-1-1,time_shuffle,0.9265513500736086
2d,train__c20__user22__6-1-1,left_right_swap,0.8042655788047796
2d,train__c20__user22__6-1-2,positive_same_trial,0.9516499174557043
2d,train__c20__user22__6-1-2,same_action_other_trial,0.9302488650281007
2d,train__c20__user22__6-1-2,different_action,0.740233151157349
2d,train__c20__user22__6-1-2,time_shuffle,0.9445463514881479
2d,train__c20__user22__6-1-2,left_right_swap,0.8037780830306568
2d,train__c21__user22__1-2-1,positive_same_trial,0.8416806726352973
2d,train__c21__user22__1-2-1,same_action_other_trial,0.7844725012820742
2d,train__c21__user22__1-2-1,different_action,0.710395921111853
2d,train__c21__user22__1-2-1,time_shuffle,0.8431241063435729
2d,train__c21__user22__1-2-1,left_right_swap,0.6942747694698016
2d,train__c21__user22__1-2-2,positive_same_trial,0.8632182814108648
2d,train__c21__user22__1-2-2,same_action_other_trial,0.7566369487870407
2d,train__c21__user22__1-2-2,different_action,0.7220576443256468
2d,train__c21__user22__1-2-2,time_shuffle,0.8568643193942814
2d,train__c21__user22__1-2-2,left_right_swap,0.7252782399042946
2d,train__c21__user22__1-2-3,positive_same_trial,0.8718365894223121
2d,train__c21__user22__1-2-3,same_action_other_trial,0.8168123181092332
2d,train__c21__user22__1-2-3,different_action,0.7543065035021854
2d,train__c21__user22__1-2-3,time_shuffle,0.8667551122241393
2d,train__c21__user22__1-2-3,left_right_swap,0.721064100634536
2d,train__c21__user22__4-1-1,positive_same_trial,0.85451484512729
2d,train__c21__user22__4-1-1,same_action_other_trial,0.6753926819136643
2d,train__c21__user22__4-1-1,different_action,0.6469972317014271
2d,train__c21__user22__4-1-1,time_shuffle,0.8484178455790862
2d,train__c21__user22__4-1-1,left_right_swap,0.7020300902682239
2d,train__c21__user22__4-1-2,positive_same_trial,0.8478202030149594
2d,train__c21__user22__4-1-2,same_action_other_trial,0.8460289029867337
2d,train__c21__user22__4-1-2,different_action,0.7035384510080442
2d,train__c21__user22__4-1-2,time_shuffle,0.8391402711702338
2d,train__c21__user22__4-1-2,left_right_swap,0.7063836779903719
2d,train__c21__user22__4-1-3,positive_same_trial,0.8620524699831212
2d,train__c21__user22__4-1-3,same_action_other_trial,0.8614779972421447
2d,train__c21__user22__4-1-3,different_action,0.770361702242519
2d,train__c21__user22__4-1-3,time_shuffle,0.8456005188706586
2d,train__c21__user22__4-1-3,left_right_swap,0.7124164690249973
2d,train__c22__user22__4-1-1,positive_same_trial,0.8908140447010985
2d,train__c22__user22__4-1-1,same_action_other_trial,0.886122553836829
2d,train__c22__user22__4-1-1,different_action,0.7934310284293857
2d,train__c22__user22__4-1-1,time_shuffle,0.8816018599203659
2d,train__c22__user22__4-1-1,left_right_swap,0.7471254403501654
2d,train__c22__user22__4-1-2,positive_same_trial,0.8945142174828896
2d,train__c22__user22__4-1-2,same_action_other_trial,0.8881219222453458
2d,train__c22__user22__4-1-2,different_action,0.7208648638023144
2d,train__c22__user22__4-1-2,time_shuffle,0.8893969708744536
2d,train__c22__user22__4-1-2,left_right_swap,0.7525035912529396
2d,train__c22__user22__4-1-3,positive_same_trial,0.8611315932474156
2d,train__c22__user22__4-1-3,same_action_other_trial,0.8556877161925531
2d,train__c22__user22__4-1-3,different_action,0.7436528525055738
2d,train__c22__user22__4-1-3,time_shuffle,0.8592098479695662
2d,train__c22__user22__4-1-3,left_right_swap,0.7431813148577996
2d,train__c23__user22__1-2-1,positive_same_trial,0.8714759752970374
2d,train__c23__user22__1-2-1,same_action_other_trial,0.8497528205689586
2d,train__c23__user22__1-2-1,different_action,0.7411976566834305
2d,train__c23__user22__1-2-1,time_shuffle,0.8079996430791683
2d,train__c23__user22__1-2-1,left_right_swap,0.7002806436194317
2d,train__c23__user22__1-2-2,positive_same_trial,0.8296129861211484
2d,train__c23__user22__1-2-2,same_action_other_trial,0.8476530124308133
2d,train__c23__user22__1-2-2,different_action,0.8031763337349956
2d,train__c23__user22__1-2-2,time_shuffle,0.769039159599217
2d,train__c23__user22__1-2-2,left_right_swap,0.6752232563623859
2d,train__c23__user22__1-2-3,positive_same_trial,0.8517579542957601
2d,train__c23__user22__1-2-3,same_action_other_trial,0.8588408050350483
2d,train__c23__user22__1-2-3,different_action,0.6640863826931208
2d,train__c23__user22__1-2-3,time_shuffle,0.7880119446599948
2d,train__c23__user22__1-2-3,left_right_swap,0.6992581184396833
2d,train__c24__user22__5-2-1,positive_same_trial,0.9218335144169036
2d,train__c24__user22__5-2-1,same_action_other_trial,0.9192233549741436
2d,train__c24__user22__5-2-1,different_action,0.9074669732959966
2d,train__c24__user22__5-2-1,time_shuffle,0.9215234912550091
2d,train__c24__user22__5-2-1,left_right_swap,0.7800075564695348
2d,train__c24__user22__5-2-2,positive_same_trial,0.906198872597604
2d,train__c24__user22__5-2-2,same_action_other_trial,0.9007894557737323
2d,train__c24__user22__5-2-2,different_action,0.8186546632291541
2d,train__c24__user22__5-2-2,time_shuffle,0.9047469429434263
2d,train__c24__user22__5-2-2,left_right_swap,0.7641258361245602
2d,train__c24__user22__5-2-3,positive_same_trial,0.9011745424337928
2d,train__c24__user22__5-2-3,same_action_other_trial,0.8960321600530662
2d,train__c24__user22__5-2-3,different_action,0.8952641771940663
2d,train__c24__user22__5-2-3,time_shuffle,0.8979945176652686
2d,train__c24__user22__5-2-3,left_right_swap,0.762820931589545
2d,train__c27__user22__4-2-1,positive_same_trial,0.8932592034706998
2d,train__c27__user22__4-2-1,same_action_other_trial,0.8448692651798816
2d,train__c27__user22__4-2-1,different_action,0.5868150283521625
2d,train__c27__user22__4-2-1,time_shuffle,0.8918333076325764
2d,train__c27__user22__4-2-1,left_right_swap,0.8783998740768365
2d,train__c27__user22__4-2-2,positive_same_trial,0.8780369284095432
2d,train__c27__user22__4-2-2,same_action_other_trial,0.8795861461995091
2d,train__c27__user22__4-2-2,different_action,0.7634910749879688
2d,train__c27__user22__4-2-2,time_shuffle,0.8768061166895691
2d,train__c27__user22__4-2-2,left_right_swap,0.8776584429667029
2d,train__c27__user22__4-2-3,positive_same_trial,0.8340029695806919
2d,train__c27__user22__4-2-3,same_action_other_trial,0.8786271239879041
2d,train__c27__user22__4-2-3,different_action,0.7025966147028966
2d,train__c27__user22__4-2-3,time_shuffle,0.8360034239542823
2d,train__c27__user22__4-2-3,left_right_swap,0.8286067169952814
2d,train__c28__user22__7-2-1,positive_same_trial,0.9410098262942116
2d,train__c28__user22__7-2-1,same_action_other_trial,0.9288088782889701
2d,train__c28__user22__7-2-1,different_action,0.6438903438725172
2d,train__c28__user22__7-2-1,time_shuffle,0.927566692284815
2d,train__c28__user22__7-2-1,left_right_swap,0.761495112768378
2d,train__c28__user22__7-2-2,positive_same_trial,0.933494866548987
2d,train__c28__user22__7-2-2,same_action_other_trial,0.9240480522846307
2d,train__c28__user22__7-2-2,different_action,0.7189810170529448
2d,train__c28__user22__7-2-2,time_shuffle,0.9252707972454939
2d,train__c28__user22__7-2-2,left_right_swap,0.7615483345747054
2d,train__c28__user22__7-2-3,positive_same_trial,0.9339702933469488
2d,train__c28__user22__7-2-3,same_action_other_trial,0.9305733777971216
2d,train__c28__user22__7-2-3,different_action,0.7992562442769956
2d,train__c28__user22__7-2-3,time_shuffle,0.9220573510810213
2d,train__c28__user22__7-2-3,left_right_swap,0.7568985682574825
2d,train__c29__user22__6-2-1,positive_same_trial,0.9313917427309434
2d,train__c29__user22__6-2-1,same_action_other_trial,0.8514789662238901
2d,train__c29__user22__6-2-1,different_action,0.7765356210127607
2d,train__c29__user22__6-2-1,time_shuffle,0.8439369488143104
2d,train__c29__user22__6-2-1,left_right_swap,0.7374245033621708
2d,train__c29__user22__6-2-2,positive_same_trial,0.9223279507123479
2d,train__c29__user22__6-2-2,same_action_other_trial,0.8392395548715793
2d,train__c29__user22__6-2-2,different_action,0.7445487470742943
2d,train__c29__user22__6-2-2,time_shuffle,0.8806169607717811
2d,train__c29__user22__6-2-2,left_right_swap,0.7476671783943178
2d,train__c29__user22__6-2-3,positive_same_trial,0.924321408792937
2d,train__c29__user22__6-2-3,same_action_other_trial,0.8348161711233213
2d,train__c29__user22__6-2-3,different_action,0.8707227761555092
2d,train__c29__user22__6-2-3,time_shuffle,0.8808701978324894
2d,train__c29__user22__6-2-3,left_right_swap,0.7512635249144362
2d,train__c30__user22__6-2-1,positive_same_trial,0.9174802786124728
2d,train__c30__user22__6-2-1,same_action_other_trial,0.7641061478853306
2d,train__c30__user22__6-2-1,different_action,0.7792198659406939
2d,train__c30__user22__6-2-1,time_shuffle,0.7427835460196957
2d,train__c30__user22__6-2-1,left_right_swap,0.6591579015270821
2d,train__c30__user22__6-2-2,positive_same_trial,0.9157840045691924
2d,train__c30__user22__6-2-2,same_action_other_trial,0.7760686662467098
2d,train__c30__user22__6-2-2,different_action,0.6239225295630603
2d,train__c30__user22__6-2-2,time_shuffle,0.7402887958464784
2d,train__c30__user22__6-2-2,left_right_swap,0.6632177015085741
2d,train__c30__user22__6-2-3,positive_same_trial,0.8947059763789288
2d,train__c30__user22__6-2-3,same_action_other_trial,0.7911282482203926
2d,train__c30__user22__6-2-3,different_action,0.7315632842213333
2d,train__c30__user22__6-2-3,time_shuffle,0.7686983442932424
2d,train__c30__user22__6-2-3,left_right_swap,0.6272310675948528
2d,train__c31__user22__3-2-1,positive_same_trial,0.9182683279941727
2d,train__c31__user22__3-2-1,same_action_other_trial,0.8418679836319545
2d,train__c31__user22__3-2-1,different_action,0.729793723076102
2d,train__c31__user22__3-2-1,time_shuffle,0.8537201748308411
2d,train__c31__user22__3-2-1,left_right_swap,0.6432779327212242
2d,train__c31__user22__3-2-3,positive_same_trial,0.9164321813736059
2d,train__c31__user22__3-2-3,same_action_other_trial,0.7981609232750818
2d,train__c31__user22__3-2-3,different_action,0.7243642690910241
2d,train__c31__user22__3-2-3,time_shuffle,0.8787307914176083
2d,train__c31__user22__3-2-3,left_right_swap,0.6221498264307862
2d,train__c31__user22__6-2-1,positive_same_trial,0.9247151159472029
2d,train__c31__user22__6-2-1,same_action_other_trial,0.7521588473537063
2d,train__c31__user22__6-2-1,different_action,0.7238147166342309
2d,train__c31__user22__6-2-1,time_shuffle,0.8900733229733977
2d,train__c31__user22__6-2-1,left_right_swap,0.6879124648265023
2d,train__c31__user22__6-2-2,positive_same_trial,0.8862116557346574
2d,train__c31__user22__6-2-2,same_action_other_trial,0.7412248775833514
2d,train__c31__user22__6-2-2,different_action,0.6181101021071985
2d,train__c31__user22__6-2-2,time_shuffle,0.8522533466728844
2d,train__c31__user22__6-2-2,left_right_swap,0.69498677742267
2d,train__c31__user22__6-2-3,positive_same_trial,0.8892361858357164
2d,train__c31__user22__6-2-3,same_action_other_trial,0.7403902143744175
2d,train__c31__user22__6-2-3,different_action,0.6104572240813397
2d,train__c31__user22__6-2-3,time_shuffle,0.8605738284008024
2d,train__c31__user22__6-2-3,left_right_swap,0.6994990002759094
2d,train__c31__user22__7-3-1,positive_same_trial,0.8373691628942712
2d,train__c31__user22__7-3-1,same_action_other_trial,0.8170201184099093
2d,train__c31__user22__7-3-1,different_action,0.7645699378114351
2d,train__c31__user22__7-3-1,time_shuffle,0.8178289975473496
2d,train__c31__user22__7-3-1,left_right_swap,0.6363567894805634
2d,train__c31__user22__7-3-2,positive_same_trial,0.8892259671961213
2d,train__c31__user22__7-3-2,same_action_other_trial,0.7762870756363622
2d,train__c31__user22__7-3-2,different_action,0.766680664920499
2d,train__c31__user22__7-3-2,time_shuffle,0.8645835908841311
2d,train__c31__user22__7-3-2,left_right_swap,0.6037424954260069
2d,train__c31__user22__7-3-3,positive_same_trial,0.905734366082373
2d,train__c31__user22__7-3-3,same_action_other_trial,0.7673927653845672
2d,train__c31__user22__7-3-3,different_action,0.7162590301292422
2d,train__c31__user22__7-3-3,time_shuffle,0.8752995860321718
2d,train__c31__user22__7-3-3,left_right_swap,0.6292462006079474
2d,train__c32__user22__7-3-1,positive_same_trial,0.9160591683691719
2d,train__c32__user22__7-3-1,same_action_other_trial,0.9120548540521837
2d,train__c32__user22__7-3-1,different_action,0.9192757374254763
2d,train__c32__user22__7-3-1,time_shuffle,0.9150692592916126
2d,train__c32__user22__7-3-1,left_right_swap,0.747256337373203
2d,train__c32__user22__7-3-2,positive_same_trial,0.9069739549154611
2d,train__c32__user22__7-3-2,same_action_other_trial,0.9103634851113025
2d,train__c32__user22__7-3-2,different_action,0.794994526401793
2d,train__c32__user22__7-3-2,time_shuffle,0.9045840371635979
2d,train__c32__user22__7-3-2,left_right_swap,0.7465289899426248
2d,train__c34__user22__1-2-3,positive_same_trial,0.854233726355824
2d,train__c34__user22__1-2-3,same_action_other_trial,0.7618977969140829
2d,train__c34__user22__1-2-3,different_action,0.721813847659049
2d,train__c34__user22__1-2-3,time_shuffle,0.8326477734095348
2d,train__c34__user22__1-2-3,left_right_swap,0.6735860116944197
2d,train__c34__user22__4-3-2,positive_same_trial,0.8297942509022734
2d,train__c34__user22__4-3-2,same_action_other_trial,0.8603050897920702
2d,train__c34__user22__4-3-2,different_action,0.7564026444800594
2d,train__c34__user22__4-3-2,time_shuffle,0.826229998728898
2d,train__c34__user22__4-3-2,left_right_swap,0.7174283723560947
2d,train__c34__user22__4-3-3,positive_same_trial,0.9018415361850821
2d,train__c34__user22__4-3-3,same_action_other_trial,0.8972532288851252
2d,train__c34__user22__4-3-3,different_action,0.8056864232206897
2d,train__c34__user22__4-3-3,time_shuffle,0.896395778479268
2d,train__c34__user22__4-3-3,left_right_swap,0.7559624853080479
2d,train__c34__user22__6-2-1,positive_same_trial,0.8907029538999638
2d,train__c34__user22__6-2-1,same_action_other_trial,0.8783829689910332
2d,train__c34__user22__6-2-1,different_action,0.6706350218983104
2d,train__c34__user22__6-2-1,time_shuffle,0.8902118826933939
2d,train__c34__user22__6-2-1,left_right_swap,0.7470466904701689
2d,train__c34__user22__6-2-2,positive_same_trial,0.9168613832192452
2d,train__c34__user22__6-2-2,same_action_other_trial,0.9041782311979466
2d,train__c34__user22__6-2-2,different_action,0.7254636958709818
2d,train__c34__user22__6-2-2,time_shuffle,0.9133667508291702
2d,train__c34__user22__6-2-2,left_right_swap,0.7414875514498835
2d,train__c34__user22__6-2-3,positive_same_trial,0.8861375582511937
2d,train__c34__user22__6-2-3,same_action_other_trial,0.8906692611436456
2d,train__c34__user22__6-2-3,different_action,0.8011987241928511
2d,train__c34__user22__6-2-3,time_shuffle,0.8838677157667889
2d,train__c34__user22__6-2-3,left_right_swap,0.7395918529802649
2d,train__c34__user22__7-1-1,positive_same_trial,0.9235167891625187
2d,train__c34__user22__7-1-1,same_action_other_trial,0.8963921573317962
2d,train__c34__user22__7-1-1,different_action,0.6645358282159294
2d,train__c34__user22__7-1-1,time_shuffle,0.9228037859008174
2d,train__c34__user22__7-1-1,left_right_swap,0.7409620573905347
2d,train__c34__user22__7-1-2,positive_same_trial,0.9187132570399651
2d,train__c34__user22__7-1-2,same_action_other_trial,0.8913070706187847
2d,train__c34__user22__7-1-2,different_action,0.7927932673640986
2d,train__c34__user22__7-1-2,time_shuffle,0.9158170557401247
2d,train__c34__user22__7-1-2,left_right_swap,0.7403383636858263
2d,train__c34__user22__7-1-3,positive_same_trial,0.9177845181554699
2d,train__c34__user22__7-1-3,same_action_other_trial,0.9090450870817849
2d,train__c34__user22__7-1-3,different_action,0.667173036144899
2d,train__c34__user22__7-1-3,time_shuffle,0.9171154561484856
2d,train__c34__user22__7-1-3,left_right_swap,0.7493311647261237
2d,train__c36__user22__1-2-1,positive_same_trial,0.9329341644516349
2d,train__c36__user22__1-2-1,same_action_other_trial,0.7501403588264122
2d,train__c36__user22__1-2-1,different_action,0.7704446782539566
2d,train__c36__user22__1-2-1,time_shuffle,0.9170562760423346
2d,train__c36__user22__1-2-1,left_right_swap,0.7415383055585371
2d,train__c36__user22__1-2-2,positive_same_trial,0.9240557290534747
2d,train__c36__user22__1-2-2,same_action_other_trial,0.8974904409582976
2d,train__c36__user22__1-2-2,different_action,0.7345405634663155
2d,train__c36__user22__1-2-2,time_shuffle,0.9116612403571536
2d,train__c36__user22__1-2-2,left_right_swap,0.7351315649980756
2d,train__c36__user22__2-1-1,positive_same_trial,0.8927371408776612
2d,train__c36__user22__2-1-1,same_action_other_trial,0.7335650860574952
2d,train__c36__user22__2-1-1,different_action,0.6878244913732788
2d,train__c36__user22__2-1-1,time_shuffle,0.887525748861068
2d,train__c36__user22__2-1-1,left_right_swap,0.7112020564694824
2d,train__c36__user22__2-1-2,positive_same_trial,0.8354277517522969
2d,train__c36__user22__2-1-2,same_action_other_trial,0.7400284398250744
2d,train__c36__user22__2-1-2,different_action,0.6206221784546435
2d,train__c36__user22__2-1-2,time_shuffle,0.8361081092518996
2d,train__c36__user22__2-1-2,left_right_swap,0.7173935369362057
2d,train__c36__user22__2-1-3,positive_same_trial,0.9337929916597661
2d,train__c36__user22__2-1-3,same_action_other_trial,0.7249142330638226
2d,train__c36__user22__2-1-3,different_action,0.7112985326318099
2d,train__c36__user22__2-1-3,time_shuffle,0.8991428789407494
2d,train__c36__user22__2-1-3,left_right_swap,0.7138313648205826
2d,train__c36__user22__2-2-1,positive_same_trial,0.9294038096325331
2d,train__c36__user22__2-2-1,same_action_other_trial,0.8661476542078224
2d,train__c36__user22__2-2-1,different_action,0.85543117090025
2d,train__c36__user22__2-2-1,time_shuffle,0.9158955285601016
2d,train__c36__user22__2-2-1,left_right_swap,0.7720816735132656
2d,train__c36__user22__2-2-2,positive_same_trial,0.8341881659530035
2d,train__c36__user22__2-2-2,same_action_other_trial,0.8327283187389574
2d,train__c36__user22__2-2-2,different_action,0.7297315002212896
2d,train__c36__user22__2-2-2,time_shuffle,0.8232582118513551
2d,train__c36__user22__2-2-2,left_right_swap,0.7834861460018069
2d,train__c36__user22__3-1-1,positive_same_trial,0.9262600641512893
2d,train__c36__user22__3-1-1,same_action_other_trial,0.7210980894304657
2d,train__c36__user22__3-1-1,different_action,0.724038534744643
2d,train__c36__user22__3-1-1,time_shuffle,0.9157554105527689
2d,train__c36__user22__3-1-1,left_right_swap,0.7039252796669362
2d,train__c36__user22__3-1-2,positive_same_trial,0.8820055172714267
2d,train__c36__user22__3-1-2,same_action_other_trial,0.7510148934036607
2d,train__c36__user22__3-1-2,different_action,0.681210017916589
2d,train__c36__user22__3-1-2,time_shuffle,0.8692134138621155
2d,train__c36__user22__3-1-2,left_right_swap,0.7336003781786724
2d,train__c36__user22__3-2-1,positive_same_trial,0.9178074326554202
2d,train__c36__user22__3-2-1,same_action_other_trial,0.7076027820667632
2d,train__c36__user22__3-2-1,different_action,0.5866229020041711
2d,train__c36__user22__3-2-1,time_shuffle,0.9047913784791616
2d,train__c36__user22__3-2-1,left_right_swap,0.7635107446068516
2d,train__c36__user22__3-2-2,positive_same_trial,0.9143311155248592
2d,train__c36__user22__3-2-2,same_action_other_trial,0.895748626120729
2d,train__c36__user22__3-2-2,different_action,0.6716239408060457
2d,train__c36__user22__3-2-2,time_shuffle,0.8959123281972972
2d,train__c36__user22__3-2-2,left_right_swap,0.7609709367061307
2d,train__c36__user22__3-2-3,positive_same_trial,0.9245699790135568
2d,train__c36__user22__3-2-3,same_action_other_trial,0.9065636686724803
2d,train__c36__user22__3-2-3,different_action,0.723354723783616
2d,train__c36__user22__3-2-3,time_shuffle,0.8869609081050861
2d,train__c36__user22__3-2-3,left_right_swap,0.7407875349831508
2d,train__c36__user22__4-2-1,positive_same_trial,0.8410304166318416
2d,train__c36__user22__4-2-1,same_action_other_trial,0.8437499973570074
2d,train__c36__user22__4-2-1,different_action,0.5734537807382154
2d,train__c36__user22__4-2-1,time_shuffle,0.8403593806181052
2d,train__c36__user22__4-2-1,left_right_swap,0.8112598663250145
2d,train__c36__user22__4-2-2,positive_same_trial,0.867356392453208
2d,train__c36__user22__4-2-2,same_action_other_trial,0.846327902775748
2d,train__c36__user22__4-2-2,different_action,0.5949311356317071
2d,train__c36__user22__4-2-2,time_shuffle,0.8658144161408018
2d,train__c36__user22__4-2-2,left_right_swap,0.827245528334655
2d,train__c36__user22__5-2-1,positive_same_trial,0.9321620883947684
2d,train__c36__user22__5-2-1,same_action_other_trial,0.761955561476234
2d,train__c36__user22__5-2-1,different_action,0.700048405571776
2d,train__c36__user22__5-2-1,time_shuffle,0.9236134795455078
2d,train__c36__user22__5-2-1,left_right_swap,0.7469226714705394
2d,train__c36__user22__5-2-2,positive_same_trial,0.9205226740062525
2d,train__c36__user22__5-2-2,same_action_other_trial,0.8210682339725979
2d,train__c36__user22__5-2-2,different_action,0.6562161493806891
2d,train__c36__user22__5-2-2,time_shuffle,0.8926713804743889
2d,train__c36__user22__5-2-2,left_right_swap,0.7648919433104914
2d,train__c36__user22__5-2-3,positive_same_trial,0.9245812817271669
2d,train__c36__user22__5-2-3,same_action_other_trial,0.8663199983848758
2d,train__c36__user22__5-2-3,different_action,0.7542664746555257
2d,train__c36__user22__5-2-3,time_shuffle,0.8956401470028076
2d,train__c36__user22__5-2-3,left_right_swap,0.7710180452034497
2d,train__c36__user22__6-2-1,positive_same_trial,0.9174760620484987
2d,train__c36__user22__6-2-1,same_action_other_trial,0.7561128016002737
2d,train__c36__user22__6-2-1,different_action,0.7138742478606002
2d,train__c36__user22__6-2-1,time_shuffle,0.9011202744257113
2d,train__c36__user22__6-2-1,left_right_swap,0.7868652750871094
2d,train__c36__user22__6-2-2,positive_same_trial,0.9106889971533677
2d,train__c36__user22__6-2-2,same_action_other_trial,0.8760959100261634
2d,train__c36__user22__6-2-2,different_action,0.7483255421202096
2d,train__c36__user22__6-2-2,time_shuffle,0.8876966759288882
2d,train__c36__user22__6-2-2,left_right_swap,0.7494872596069303
2d,train__c37__user22__7-1-1,positive_same_trial,0.9124497824205363
2d,train__c37__user22__7-1-1,same_action_other_trial,0.9137339721834609
2d,train__c37__user22__7-1-1,different_action,0.8544354322460048
2d,train__c37__user22__7-1-1,time_shuffle,0.904528059656162
2d,train__c37__user22__7-1-1,left_right_swap,0.7510090952703851
2d,train__c37__user22__7-1-2,positive_same_trial,0.9050478955465868
2d,train__c37__user22__7-1-2,same_action_other_trial,0.898857359627818
2d,train__c37__user22__7-1-2,different_action,0.8448698407997524
2d,train__c37__user22__7-1-2,time_shuffle,0.889723081531698
2d,train__c37__user22__7-1-2,left_right_swap,0.747447611778729
2d,train__c38__user22__5-1-1,positive_same_trial,0.9283763840297256
2d,train__c38__user22__5-1-1,same_action_other_trial,0.831500233472306
2d,train__c38__user22__5-1-1,different_action,0.8541248739790614
2d,train__c38__user22__5-1-1,time_shuffle,0.8977299999656166
2d,train__c38__user22__5-1-1,left_right_swap,0.7833434100667479
2d,train__c38__user22__5-1-2,positive_same_trial,0.9286806442218578
2d,train__c38__user22__5-1-2,same_action_other_trial,0.8466299284393212
2d,train__c38__user22__5-1-2,different_action,0.7511952863447895
2d,train__c38__user22__5-1-2,time_shuffle,0.8961254330553544
2d,train__c38__user22__5-1-2,left_right_swap,0.7758899921415834
2d,train__c38__user22__5-1-3,positive_same_trial,0.9200375271530276
2d,train__c38__user22__5-1-3,same_action_other_trial,0.9127934295054081
2d,train__c38__user22__5-1-3,different_action,0.8447875604619195
2d,train__c38__user22__5-1-3,time_shuffle,0.886805856689841
2d,train__c38__user22__5-1-3,left_right_swap,0.7947328340720372
2d,train__c38__user22__6-2-1,positive_same_trial,0.906217600167726
2d,train__c38__user22__6-2-1,same_action_other_trial,0.8799019264273502
2d,train__c38__user22__6-2-1,different_action,0.783281566678133
2d,train__c38__user22__6-2-1,time_shuffle,0.8813592883096452
2d,train__c38__user22__6-2-1,left_right_swap,0.7933345853709313
2d,train__c38__user22__6-2-2,positive_same_trial,0.9036319945113548
2d,train__c38__user22__6-2-2,same_action_other_trial,0.7233572345812572
2d,train__c38__user22__6-2-2,different_action,0.7645842623104716
2d,train__c38__user22__6-2-2,time_shuffle,0.9004583849232026
2d,train__c38__user22__6-2-2,left_right_swap,0.7991029805234395
2d,train__c38__user22__6-2-3,positive_same_trial,0.8803325182585294
2d,train__c38__user22__6-2-3,same_action_other_trial,0.7025448684643271
2d,train__c38__user22__6-2-3,different_action,0.7495939661439247
2d,train__c38__user22__6-2-3,time_shuffle,0.865428127817768
2d,train__c38__user22__6-2-3,left_right_swap,0.805579359476061
2d,train__c39__user22__5-1-1,positive_same_trial,0.9442167451409137
2d,train__c39__user22__5-1-1,same_action_other_trial,0.9294351372740841
2d,train__c39__user22__5-1-1,different_action,0.8270096613843048
2d,train__c39__user22__5-1-1,time_shuffle,0.9304383352684211
2d,train__c39__user22__5-1-1,left_right_swap,0.7456336131623996
2d,train__c39__user22__5-1-2,positive_same_trial,0.9421150182287559
2d,train__c39__user22__5-1-2,same_action_other_trial,0.9045676791687052
2d,train__c39__user22__5-1-2,different_action,0.6920762761073913
2d,train__c39__user22__5-1-2,time_shuffle,0.9175764415333412
2d,train__c39__user22__5-1-2,left_right_swap,0.7481659112369359
2d,train__c39__user22__5-1-3,positive_same_trial,0.9327802845312816
2d,train__c39__user22__5-1-3,same_action_other_trial,0.916413065246662
2d,train__c39__user22__5-1-3,different_action,0.7125318186627294
2d,train__c39__user22__5-1-3,time_shuffle,0.9017768197762184
2d,train__c39__user22__5-1-3,left_right_swap,0.7175361443625621
25d,train__c00__user22__1-1-2,positive_same_trial,0.7238292006439444
25d,train__c00__user22__1-1-2,same_action_other_trial,0.7250362636155476
25d,train__c00__user22__1-1-2,different_action,0.647288668554325
25d,train__c00__user22__1-1-2,time_shuffle,0.7196431038985868
25d,train__c00__user22__1-1-2,left_right_swap,0.7239365768265775
25d,train__c00__user22__1-1-3,positive_same_trial,0.7102535343010674
25d,train__c00__user22__1-1-3,same_action_other_trial,0.7088786660230801
25d,train__c00__user22__1-1-3,different_action,0.6197022888684033
25d,train__c00__user22__1-1-3,time_shuffle,0.7006460119705086
25d,train__c00__user22__1-1-3,left_right_swap,0.705875474969563
25d,train__c00__user22__2-2-1,positive_same_trial,0.6992409474176807
25d,train__c00__user22__2-2-1,same_action_other_trial,0.6970175842301348
25d,train__c00__user22__2-2-1,different_action,0.6156510286638929
25d,train__c00__user22__2-2-1,time_shuffle,0.6979369131200874
25d,train__c00__user22__2-2-1,left_right_swap,0.7110718308982965
25d,train__c00__user22__2-2-2,positive_same_trial,0.6724662838277333
25d,train__c00__user22__2-2-2,same_action_other_trial,0.6685011395618664
25d,train__c00__user22__2-2-2,different_action,0.5998368996515302
25d,train__c00__user22__2-2-2,time_shuffle,0.6668378724133549
25d,train__c00__user22__2-2-2,left_right_swap,0.6776219961594759
25d,train__c01__user22__1-1-2,positive_same_trial,0.8755040435313717
25d,train__c01__user22__1-1-2,same_action_other_trial,0.857748307077694
25d,train__c01__user22__1-1-2,different_action,0.8151115364580046
25d,train__c01__user22__1-1-2,time_shuffle,0.861019689728642
25d,train__c01__user22__1-1-2,left_right_swap,0.8246227266166491
25d,train__c01__user22__1-1-3,positive_same_trial,0.8186353475158171
25d,train__c01__user22__1-1-3,same_action_other_trial,0.8078243041757184
