mode,sample_id,class_id,action_name,user_id,trial_id,frames,best_shift_frames,coverage,rmse,pck,angle_correlation,velocity_correlation,matching_score,rank,gallery_size,retrieval_top1,retrieval_top5,reciprocal_rank
2d,train__c39__user22__5-1-1,39,Take_body_temperature,user22,5-1-1,25,-1,0.8333333333333334,0.0840966869733688,0.9958333333333333,0.9925636995507234,0.48708072252059054,0.9418290908107834,1.0,168.0,1.0,1.0,1.0
25d,train__c39__user22__5-1-1,39,Take_body_temperature,user22,5-1-1,25,0,0.8333333333333334,0.21107350917300927,0.712,0.6564593142304532,0.5407048695592053,0.7561321299733191,1.0,168.0,1.0,1.0,1.0
2d,train__c39__user22__5-1-2,39,Take_body_temperature,user22,5-1-2,13,0,0.8269230769230769,0.08823405676605975,0.9922480620155039,0.9857294076986637,0.4550006290620516,0.9361267297503552,1.0,168.0,1.0,1.0,1.0
25d,train__c39__user22__5-1-2,39,Take_body_temperature,user22,5-1-2,13,0,0.8269230769230769,0.19957474319230042,0.6511627906976745,0.9664678071103626,0.47035995116955753,0.7477556196247818,1.0,168.0,1.0,1.0,1.0
2d,train__c39__user22__5-1-3,39,Take_body_temperature,user22,5-1-3,8,0,0.7604166666666666,0.10208946001337285,1.0,0.9364045875671468,0.18858797127390953,0.9088262232689246,1.0,168.0,1.0,1.0,1.0
25d,train__c39__user22__5-1-3,39,Take_body_temperature,user22,5-1-3,8,0,0.7604166666666666,0.17943586211033802,0.684931506849315,0.8644954074172704,0.16339980447636945,0.7264585215112447,1.0,168.0,1.0,1.0,1.0
2d,train__c02__user3__1-2-1,2,Comb_hair,user3,1-2-1,12,0,0.7013888888888888,0.17047932895741705,0.8415841584158416,0.7338662481417768,0.25153137987524576,0.8002616543224229,1.0,134.0,1.0,1.0,1.0
25d,train__c02__user3__1-2-1,2,Comb_hair,user3,1-2-1,12,0,0.7013888888888888,0.4829151179871242,0.4158415841584158,0.7956743443225792,-0.03039827841986839,0.5511393237267854,3.0,134.0,0.0,1.0,0.3333333333333333
2d,train__c06__user3__1-2-1,6,Drink_water,user3,1-2-1,20,0,0.75,0.35569652206022256,0.6666666666666666,0.6127970975629412,0.6152135588671782,0.7240873933379992,25.0,134.0,0.0,0.0,0.04
25d,train__c06__user3__1-2-1,6,Drink_water,user3,1-2-1,20,0,0.75,0.3679449849444477,0.43333333333333335,0.5233914231384212,0.5871222572756695,0.5847066449428509,27.0,134.0,0.0,0.0,0.037037037037037035
2d,train__c06__user3__1-2-2,6,Drink_water,user3,1-2-2,20,0,0.6666666666666666,0.15788897087575995,0.85,0.39858125511166687,0.5991996506391931,0.7939647659757729,2.0,134.0,0.0,1.0,0.5
25d,train__c06__user3__1-2-2,6,Drink_water,user3,1-2-2,20,0,0.6625,0.3971825533440124,0.5974842767295597,0.41548155105823464,0.4638872257791891,0.6462060492405206,2.0,134.0,0.0,1.0,0.5
2d,train__c06__user3__1-2-3,6,Drink_water,user3,1-2-3,8,-1,0.6904761904761905,0.13080065011079045,0.896551724137931,0.9637196549545487,0.35591100752412486,0.8602163583832454,1.0,134.0,1.0,1.0,1.0
25d,train__c06__user3__1-2-3,6,Drink_water,user3,1-2-3,8,-1,0.6904761904761905,0.46949889011595647,0.5172413793103449,0.9570300158063513,0.4709606159614268,0.659555425446051,1.0,134.0,1.0,1.0,1.0
2d,train__c06__user3__4-1-1,6,Drink_water,user3,4-1-1,22,2,1.0,0.24085593409701606,0.6125,0.7941837224279246,0.2822335335252524,0.7124608872571864,4.0,134.0,0.0,1.0,0.25
25d,train__c06__user3__4-1-1,6,Drink_water,user3,4-1-1,22,2,1.0,0.6168209228826835,0.325,0.5676295740570215,0.4160846037913077,0.5417193026900503,7.0,134.0,0.0,0.0,0.14285714285714285
2d,train__c06__user3__4-1-2,6,Drink_water,user3,4-1-2,34,-1,0.7777777777777778,0.23135158313727622,0.6201298701298701,0.9508724588577538,0.18530710096313782,0.702834484807217,10.0,134.0,0.0,0.0,0.1
25d,train__c06__user3__4-1-2,6,Drink_water,user3,4-1-2,34,-2,0.7786458333333334,0.348245450845952,0.28762541806020064,0.8440343725658721,0.1631094558009245,0.5076952097081002,7.0,134.0,0.0,0.0,0.14285714285714285
2d,train__c06__user3__4-1-3,6,Drink_water,user3,4-1-3,13,0,0.9935897435897436,0.20100335035853,0.7096774193548387,0.8809902452375873,0.3685267950771272,0.7804200891586789,1.0,134.0,1.0,1.0,1.0
25d,train__c06__user3__4-1-3,6,Drink_water,user3,4-1-3,13,0,0.9935897435897436,0.9839812810988651,0.432258064516129,0.6967450213880152,0.0381857716959835,0.5846393448588456,2.0,134.0,0.0,1.0,0.5
2d,train__c06__user3__5-1-1,6,Drink_water,user3,5-1-1,18,0,0.6666666666666666,0.23487565626342122,0.8472222222222222,0.33733316417018594,0.3551624513407331,0.7680093891564624,7.0,134.0,0.0,0.0,0.14285714285714285
25d,train__c06__user3__5-1-1,6,Drink_water,user3,5-1-1,18,0,0.6666666666666666,0.3290022461764365,0.4513888888888889,0.27569946757419267,0.32933659812392035,0.5422007471722688,8.0,134.0,0.0,0.0,0.125
2d,train__c06__user3__5-1-2,6,Drink_water,user3,5-1-2,11,-2,0.7314814814814815,0.11854444203840636,0.9240506329113924,0.9935245548475367,0.3905026001847193,0.8850161467480216,1.0,134.0,1.0,1.0,1.0
25d,train__c06__user3__5-1-2,6,Drink_water,user3,5-1-2,11,0,0.7348484848484849,0.30294228869043505,0.422680412371134,0.9863765290756107,0.2927547310504728,0.6015533330253188,1.0,134.0,1.0,1.0,1.0
2d,train__c06__user3__5-1-3,6,Drink_water,user3,5-1-3,18,0,0.6666666666666666,0.2505472064373546,0.8263888888888888,0.38566723463616337,0.13569576197801003,0.7449244611675226,5.0,134.0,0.0,1.0,0.2
25d,train__c06__user3__5-1-3,6,Drink_water,user3,5-1-3,18,1,0.6666666666666666,0.3266180925954022,0.47794117647058826,0.46039460738730553,0.15136074600308277,0.561925830414452,5.0,134.0,0.0,1.0,0.2
2d,train__c07__user3__4-1-1,7,Eat_food,user3,4-1-1,53,2,0.9967320261437909,0.21171415257732185,0.6114754098360655,0.033167728737975494,0.007617025612345511,0.6148727278189386,8.0,134.0,0.0,0.0,0.125
25d,train__c07__user3__4-1-1,7,Eat_food,user3,4-1-1,53,-2,0.9787581699346405,0.4776135164210371,0.2287145242070117,-0.3580861096689037,-0.011482174754357158,0.36199903123385335,9.0,134.0,0.0,0.0,0.1111111111111111
2d,train__c07__user3__4-1-2,7,Eat_food,user3,4-1-2,13,0,0.9871794871794872,0.1904577892287334,0.6818181818181818,0.2932755215848878,0.2468499083715067,0.6965592440043005,13.0,134.0,0.0,0.0,0.07692307692307693
25d,train__c07__user3__4-1-2,7,Eat_food,user3,4-1-2,13,-2,0.9848484848484849,0.7415769655943809,0.2923076923076923,0.1462858162881768,0.1505406969792726,0.46017321315634246,1.0,134.0,1.0,1.0,1.0
2d,train__c07__user3__5-2-1,7,Eat_food,user3,5-2-1,19,2,0.8284313725490197,0.16382470310598496,0.6863905325443787,0.013779466515742328,0.11114253919871162,0.645071567245788,14.0,134.0,0.0,0.0,0.07142857142857142
25d,train__c07__user3__5-2-1,7,Eat_food,user3,5-2-1,19,2,0.8284313725490197,0.36081084028642263,0.3254437869822485,0.344709934504947,0.2880692101745753,0.49291340430872654,9.0,134.0,0.0,0.0,0.1111111111111111
2d,train__c07__user3__5-2-2,7,Eat_food,user3,5-2-2,10,2,0.9791666666666666,0.20589379648156977,0.7127659574468085,-0.42294340614323,-0.08062965241369881,0.616596378717061,28.0,134.0,0.0,0.0,0.03571428571428571
25d,train__c07__user3__5-2-2,7,Eat_food,user3,5-2-2,10,2,0.9791666666666666,0.5295637857420937,0.18085106382978725,-0.0444683236248906,-0.1093322946543457,0.35973799731148465,36.0,134.0,0.0,0.0,0.027777777777777776
2d,train__c07__user3__5-2-3,7,Eat_food,user3,5-2-3,19,-2,0.8529411764705882,0.23072515664424914,0.5344827586206896,0.419444428132519,0.30020360730361484,0.6187193482494612,14.0,134.0,0.0,0.0,0.07142857142857142
25d,train__c07__user3__5-2-3,7,Eat_food,user3,5-2-3,19,-2,0.8480392156862745,0.4116762980746336,0.23121387283236994,0.4532784357681213,0.1620636627625653,0.4444541699104355,5.0,134.0,0.0,1.0,0.2
2d,train__c07__user3__6-1-2,7,Eat_food,user3,6-1-2,11,-1,0.675,0.10663884049687727,1.0,0.9962890354135397,0.1696297742592716,0.9048511366107994,1.0,134.0,1.0,1.0,1.0
25d,train__c07__user3__6-1-2,7,Eat_food,user3,6-1-2,11,0,0.6742424242424242,0.2406168732827484,0.5955056179775281,0.9818390755467956,0.2615097050561809,0.687749467745776,1.0,134.0,1.0,1.0,1.0
2d,train__c07__user3__7-1-1,7,Eat_food,user3,7-1-1,14,-1,0.9487179487179487,0.18889279012909715,0.8783783783783784,-0.4471058023768321,0.24572718630374196,0.7266988617150004,31.0,134.0,0.0,0.0,0.03225806451612903
25d,train__c07__user3__7-1-1,7,Eat_food,user3,7-1-1,14,-1,0.9487179487179487,0.6104260567095237,0.1554054054054054,-0.6355213353363626,0.28492838400486437,0.3131622631114964,38.0,134.0,0.0,0.0,0.02631578947368421
2d,train__c07__user3__7-1-2,7,Eat_food,user3,7-1-2,16,0,0.8645833333333334,0.18877254369475463,0.9036144578313253,-0.03917589311728356,0.3513094105781952,0.7808769016221986,29.0,134.0,0.0,0.0,0.034482758620689655
25d,train__c07__user3__7-1-2,7,Eat_food,user3,7-1-2,16,2,0.8273809523809523,0.3725108894530209,0.2949640287769784,-0.10002717922952944,0.1555739738146808,0.4216336411785815,25.0,134.0,0.0,0.0,0.04
2d,train__c08__user3__4-1-1,8,Take_and_use_tableware,user3,4-1-1,11,2,1.0,0.39864217929656554,0.24074074074074073,0.008718687323906541,0.258949591394684,0.42770049549439937,65.0,134.0,0.0,0.0,0.015384615384615385
25d,train__c08__user3__4-1-1,8,Take_and_use_tableware,user3,4-1-1,11,0,0.9924242424242424,0.8228810503026297,0.12213740458015267,0.0767319118760289,0.26555183605001514,0.36900757565286224,58.0,134.0,0.0,0.0,0.017241379310344827
2d,train__c08__user3__4-1-2,8,Take_and_use_tableware,user3,4-1-2,10,1,1.0,0.24497583025992434,0.6018518518518519,-0.0007584104492007041,0.28259417071812737,0.627137240277458,37.0,134.0,0.0,0.0,0.02702702702702703
25d,train__c08__user3__4-1-2,8,Take_and_use_tableware,user3,4-1-2,10,-1,1.0,0.6869916207017633,0.12962962962962962,-0.09805027065109802,0.19615688741798867,0.35120303578753564,48.0,134.0,0.0,0.0,0.020833333333333332
2d,train__c08__user3__4-1-3,8,Take_and_use_tableware,user3,4-1-3,11,0,0.9924242424242424,0.18212822687776997,0.6641221374045801,0.21395738521867647,0.5122113688421841,0.6993211909999748,5.0,134.0,0.0,1.0,0.2
25d,train__c08__user3__4-1-3,8,Take_and_use_tableware,user3,4-1-3,11,2,0.9814814814814815,0.668540935543939,0.1509433962264151,0.2548681832676295,0.022778746775983582,0.3833622404076382,15.0,134.0,0.0,0.0,0.06666666666666667
2d,train__c08__user3__5-1-1,8,Take_and_use_tableware,user3,5-1-1,23,0,0.6884057971014492,0.11384077630903315,0.968421052631579,0.9284839446720065,0.246279335419781,0.8877915032811976,1.0,134.0,1.0,1.0,1.0
25d,train__c08__user3__5-1-1,8,Take_and_use_tableware,user3,5-1-1,23,0,0.6594202898550725,0.30033091625898184,0.532967032967033,0.5171269848707155,0.03636055904901091,0.5885136375331228,4.0,134.0,0.0,1.0,0.25
2d,train__c08__user3__5-1-2,8,Take_and_use_tableware,user3,5-1-2,10,0,0.6666666666666666,0.11635324266564287,1.0,0.8348777687493095,0.32219148260136604,0.8993188047367001,1.0,134.0,1.0,1.0,1.0
25d,train__c08__user3__5-1-2,8,Take_and_use_tableware,user3,5-1-2,10,-1,0.5925925925925926,0.2577784067444165,0.546875,0.5074580887039808,0.45157449170290664,0.6196544050073753,1.0,134.0,1.0,1.0,1.0
2d,train__c08__user3__5-1-3,8,Take_and_use_tableware,user3,5-1-3,14,0,0.6666666666666666,0.10174326365824579,0.9821428571428571,0.398199851230666,0.49043594911303917,0.8584479194017826,2.0,134.0,0.0,1.0,0.5
25d,train__c08__user3__5-1-3,8,Take_and_use_tableware,user3,5-1-3,14,-1,0.6666666666666666,0.21760188015942347,0.5576923076923077,0.603875672925359,0.5245160407725967,0.6481237062479166,1.0,134.0,1.0,1.0,1.0
2d,train__c08__user3__5-2-1,8,Take_and_use_tableware,user3,5-2-1,35,0,0.9595238095238096,0.2199924156562064,0.5707196029776674,0.6408326308760898,0.2095512505844308,0.6646477694715394,3.0,134.0,0.0,1.0,0.3333333333333333
25d,train__c08__user3__5-2-1,8,Take_and_use_tableware,user3,5-2-1,35,-2,0.9595959595959596,0.5726682639173295,0.17894736842105263,0.162258787690057,0.20439204157382293,0.40093593047821735,2.0,134.0,0.0,1.0,0.5
2d,train__c08__user3__5-2-2,8,Take_and_use_tableware,user3,5-2-2,20,-1,1.0,0.22326591249004582,0.5657894736842105,0.015331031584441527,0.23345204317982526,0.6052262169232469,6.0,134.0,0.0,0.0,0.16666666666666666
25d,train__c08__user3__5-2-2,8,Take_and_use_tableware,user3,5-2-2,20,-2,0.9814814814814815,0.5148411657052813,0.16981132075471697,-0.15017567337104187,0.3222154624753704,0.3756929669117911,23.0,134.0,0.0,0.0,0.043478260869565216
2d,train__c08__user3__5-2-3,8,Take_and_use_tableware,user3,5-2-3,41,-2,0.9722222222222222,0.18082673186249026,0.7626373626373626,0.6063158050672676,0.2706669987036694,0.7726043770822737,6.0,134.0,0.0,0.0,0.16666666666666666
25d,train__c08__user3__5-2-3,8,Take_and_use_tableware,user3,5-2-3,41,0,0.9552845528455285,0.7082474918751246,0.32978723404255317,0.07616364750545783,0.23234954452390452,0.47695401459779574,4.0,134.0,0.0,1.0,0.25
2d,train__c08__user3__6-1-1,8,Take_and_use_tableware,user3,6-1-1,27,0,0.6666666666666666,0.11510422706609452,0.9722222222222222,-0.009082278201515148,0.36965518044806145,0.8032047996023419,3.0,134.0,0.0,1.0,0.3333333333333333
25d,train__c08__user3__6-1-1,8,Take_and_use_tableware,user3,6-1-1,27,0,0.6666666666666666,0.23515099027014275,0.6527777777777778,0.27498854985927057,0.3828751080006262,0.6569089325304185,1.0,134.0,1.0,1.0,1.0
2d,train__c08__user3__6-1-2,8,Take_and_use_tableware,user3,6-1-2,42,0,0.7242063492063492,0.11614478401063562,0.9342465753424658,0.9201705878946799,0.626039392570013,0.90022626459121,1.0,134.0,1.0,1.0,1.0
25d,train__c08__user3__6-1-2,8,Take_and_use_tableware,user3,6-1-2,42,0,0.7242063492063492,0.23183110483927913,0.6246575342465753,0.4955894362549734,0.40407844358460177,0.6708471056505938,1.0,134.0,1.0,1.0,1.0
2d,train__c08__user3__6-1-3,8,Take_and_use_tableware,user3,6-1-3,19,0,0.7982456140350878,0.18554916715826195,0.7142857142857143,0.9407274238699289,0.5969945516077388,0.786529038018225,1.0,134.0,1.0,1.0,1.0
25d,train__c08__user3__6-1-3,8,Take_and_use_tableware,user3,6-1-3,19,0,0.7982456140350878,0.3006101112709417,0.3901098901098901,0.742645854998937,0.4769261788976135,0.5794190498811631,1.0,134.0,1.0,1.0,1.0
2d,train__c09__user3__5-1-1,9,Pour_drinks,user3,5-1-1,28,-1,0.6666666666666666,0.09376286359584385,1.0,0.9725292865739281,0.5207292759267914,0.9279742910185689,1.0,134.0,1.0,1.0,1.0
25d,train__c09__user3__5-1-1,9,Pour_drinks,user3,5-1-1,28,2,0.6666666666666666,0.25356002738877453,0.6538461538461539,-0.7231507489091852,0.4611920561939266,0.5635563806056774,3.0,134.0,0.0,1.0,0.3333333333333333
2d,train__c09__user3__5-1-2,9,Pour_drinks,user3,5-1-2,15,1,0.6666666666666666,0.07248935163330286,1.0,0.815612310122611,0.6107047086986929,0.9190307508313297,1.0,134.0,1.0,1.0,1.0
25d,train__c09__user3__5-1-2,9,Pour_drinks,user3,5-1-2,15,-1,0.6666666666666666,0.2181283616221329,0.5267857142857143,0.5992825764463364,0.4280631280804812,0.6234318017744793,1.0,134.0,1.0,1.0,1.0
2d,train__c09__user3__5-1-3,9,Pour_drinks,user3,5-1-3,30,0,0.6666666666666666,0.08309254482126424,1.0,0.8417995917794034,0.4345754396873107,0.9084397838211554,1.0,134.0,1.0,1.0,1.0
25d,train__c09__user3__5-1-3,9,Pour_drinks,user3,5-1-3,30,-1,0.6666666666666666,0.23172209389271195,0.5905172413793104,0.179764040740127,0.27130540531797853,0.6047754588981485,1.0,134.0,1.0,1.0,1.0
2d,train__c09__user3__7-1-1,9,Pour_drinks,user3,7-1-1,40,0,0.8416666666666667,0.15635901143983333,0.7301980198019802,0.8546083415180239,0.2291599138342708,0.7634234052471285,11.0,134.0,0.0,0.0,0.09090909090909091
25d,train__c09__user3__7-1-1,9,Pour_drinks,user3,7-1-1,40,1,0.8141025641025641,0.4394945946246222,0.13123359580052493,-0.46189615349946966,0.11184019197244326,0.2907871331485314,18.0,134.0,0.0,0.0,0.05555555555555555
2d,train__c09__user3__7-1-2,9,Pour_drinks,user3,7-1-2,30,0,0.9777777777777777,0.1823647860269768,0.7386363636363636,0.0800463861257909,0.24786844450836223,0.705622549728484,2.0,134.0,0.0,1.0,0.5
25d,train__c09__user3__7-1-2,9,Pour_drinks,user3,7-1-2,30,-1,0.9454022988505747,0.579576092428109,0.15501519756838905,0.14842677914176547,-0.03853274411520714,0.36675131065320754,16.0,134.0,0.0,0.0,0.0625
2d,train__c09__user3__7-1-3,9,Pour_drinks,user3,7-1-3,17,1,1.0,0.3035763421103463,0.609375,-0.13617688730763605,0.183453409021083,0.6102975669458176,7.0,134.0,0.0,0.0,0.14285714285714285
25d,train__c09__user3__7-1-3,9,Pour_drinks,user3,7-1-3,17,2,1.0,0.5500847490414446,0.09444444444444444,-0.12137842689878144,0.25610576858338446,0.3340145343983202,6.0,134.0,0.0,0.0,0.16666666666666666
2d,train__c10__user3__4-1-1,10,Stir_drinks,user3,4-1-1,24,0,1.0,0.2290531298793469,0.5069444444444444,-0.8413299201136787,0.33212500526197253,0.4945958278277245,20.0,134.0,0.0,0.0,0.05
25d,train__c10__user3__4-1-1,10,Stir_drinks,user3,4-1-1,24,0,1.0,0.7132726139725811,0.2013888888888889,-0.741220944036602,0.3467108419946288,0.33764510763482586,13.0,134.0,0.0,0.0,0.07692307692307693
2d,train__c10__user3__4-1-2,10,Stir_drinks,user3,4-1-2,13,1,1.0,0.23651485654370444,0.5138888888888888,0.7185285292741245,0.03006023754057882,0.6317462596318447,16.0,134.0,0.0,0.0,0.0625
25d,train__c10__user3__4-1-2,10,Stir_drinks,user3,4-1-2,13,-1,0.9930555555555556,0.7026005377427028,0.0979020979020979,-0.5774023616073156,0.10015603934594548,0.27792317619192375,18.0,134.0,0.0,0.0,0.05555555555555555
2d,train__c10__user3__4-1-3,10,Stir_drinks,user3,4-1-3,12,-1,0.9772727272727273,0.14186753571566235,0.8527131782945736,0.06566043344393382,0.3076130214230282,0.7713565407404088,1.0,134.0,1.0,1.0,1.0
25d,train__c10__user3__4-1-3,10,Stir_drinks,user3,4-1-3,12,1,0.9696969696969697,0.5615558283103808,0.1484375,-0.5916528080372546,0.36341470526894,0.32170114406114203,1.0,134.0,1.0,1.0,1.0
2d,train__c10__user3__5-1-1,10,Stir_drinks,user3,5-1-1,38,1,0.6666666666666666,0.1041983907376843,0.9797297297297297,0.1495313814620772,0.6916726809291999,0.8473466072339159,1.0,134.0,1.0,1.0,1.0
25d,train__c10__user3__5-1-1,10,Stir_drinks,user3,5-1-1,38,2,0.6666666666666666,0.20135773857571176,0.7013888888888888,-0.15620607067480077,0.5661133127283796,0.654268446942704,1.0,134.0,1.0,1.0,1.0
2d,train__c10__user3__5-1-2,10,Stir_drinks,user3,5-1-2,18,2,0.6822916666666666,0.09715138053853371,0.9618320610687023,0.8798922305937266,0.501155651248517,0.8978126971574645,1.0,134.0,1.0,1.0,1.0
25d,train__c10__user3__5-1-2,10,Stir_drinks,user3,5-1-2,18,2,0.6822916666666666,0.19893746232005882,0.6412213740458015,0.8205331584493205,0.4355014707717062,0.7106168485446674,1.0,134.0,1.0,1.0,1.0
2d,train__c10__user3__5-1-3,10,Stir_drinks,user3,5-1-3,17,0,0.6666666666666666,0.10945721688521513,0.9485294117647058,0.44343539178131613,0.25922185392086283,0.8271430213594512,1.0,134.0,1.0,1.0,1.0
25d,train__c10__user3__5-1-3,10,Stir_drinks,user3,5-1-3,17,0,0.6666666666666666,0.22226397696997116,0.5955882352941176,0.5616845070816346,0.24726703867936733,0.6439536746875474,1.0,134.0,1.0,1.0,1.0
2d,train__c10__user3__7-1-1,10,Stir_drinks,user3,7-1-1,29,-1,0.9821428571428571,0.1827403736671004,0.8,-0.5574444030958244,0.046164878648035784,0.660932211303306,10.0,134.0,0.0,0.0,0.1
25d,train__c10__user3__7-1-1,10,Stir_drinks,user3,7-1-1,29,1,0.9880952380952381,0.5189641830048903,0.2710843373493976,-0.43111016237891825,0.08830250299969948,0.3864175808387781,17.0,134.0,0.0,0.0,0.058823529411764705
2d,train__c10__user3__7-1-2,10,Stir_drinks,user3,7-1-2,16,1,1.0,0.1795094710242117,0.7166666666666667,-0.38255693024221155,0.1279480266811974,0.6405070756435354,1.0,134.0,1.0,1.0,1.0
25d,train__c10__user3__7-1-2,10,Stir_drinks,user3,7-1-2,16,1,1.0,0.5989735568033174,0.14444444444444443,-0.47788879850052607,-0.02542347550058346,0.3047488039318481,5.0,134.0,0.0,1.0,0.2
2d,train__c10__user3__7-1-3,10,Stir_drinks,user3,7-1-3,11,0,0.9848484848484849,0.22997562535234653,0.7076923076923077,-0.4309074832431472,0.46146942555542986,0.6542350763079603,3.0,134.0,0.0,1.0,0.3333333333333333
25d,train__c10__user3__7-1-3,10,Stir_drinks,user3,7-1-3,11,0,0.9848484848484849,0.5167676475061292,0.13076923076923078,-0.25929021524444207,0.4732331213374427,0.35497138798378947,12.0,134.0,0.0,0.0,0.08333333333333333
2d,train__c11__user3__3-1-1,11,Peel_fruits,user3,3-1-1,22,2,0.6666666666666666,0.08217530789252657,0.9875,0.9774577844326984,0.3217538971581722,0.9066689873967996,1.0,134.0,1.0,1.0,1.0
25d,train__c11__user3__3-1-1,11,Peel_fruits,user3,3-1-1,22,2,0.6666666666666666,0.20778171607691695,0.5875,0.8035379917112598,0.22697414351563977,0.6621685266014656,1.0,134.0,1.0,1.0,1.0
2d,train__c11__user3__3-1-2,11,Peel_fruits,user3,3-1-2,31,2,0.6666666666666666,0.1068328997770669,0.9612068965517241,0.8861232904342228,0.30046844825391156,0.8814779224325805,3.0,134.0,0.0,1.0,0.3333333333333333
25d,train__c11__user3__3-1-2,11,Peel_fruits,user3,3-1-2,31,-2,0.6666666666666666,0.2170582349489706,0.5560344827586207,0.8306349464925309,0.39424438865497974,0.6601174559822847,1.0,134.0,1.0,1.0,1.0
2d,train__c11__user3__3-1-3,11,Peel_fruits,user3,3-1-3,11,1,0.7,0.10168918563448484,0.9880952380952381,0.9472691727817749,0.5214983007236186,0.9222916707848299,1.0,134.0,1.0,1.0,1.0
25d,train__c11__user3__3-1-3,11,Peel_fruits,user3,3-1-3,11,1,0.7,0.2542565198932812,0.6785714285714286,0.9476762830351267,0.4248559878949314,0.7448461131099182,1.0,134.0,1.0,1.0,1.0
2d,train__c11__user3__4-1-1,11,Peel_fruits,user3,4-1-1,40,0,0.9895833333333334,0.16735435536269352,0.7894736842105263,0.17619163722295964,0.06689933848062835,0.730805473757466,7.0,134.0,0.0,0.0,0.14285714285714285
25d,train__c11__user3__4-1-1,11,Peel_fruits,user3,4-1-1,40,0,0.9895833333333334,0.6239062843584642,0.40842105263157896,-0.24117752269935805,0.023407439538098346,0.4762277179761234,2.0,134.0,0.0,1.0,0.5
2d,train__c11__user3__4-1-2,11,Peel_fruits,user3,4-1-2,37,2,0.9785714285714285,0.12852120092344746,0.8686131386861314,0.6173640712552417,0.08660891169802644,0.8188264446373914,2.0,134.0,0.0,1.0,0.5
25d,train__c11__user3__4-1-2,11,Peel_fruits,user3,4-1-2,37,1,0.9791666666666666,0.6755045525981298,0.3309692671394799,0.17604949749730606,0.07875098633262964,0.47846103731805845,3.0,134.0,0.0,1.0,0.3333333333333333
2d,train__c14__user3__3-1-1,14,Wipe_bowls,user3,3-1-1,63,0,0.6653439153439153,0.11604648502592357,0.9145129224652088,0.8280358671680166,0.33469702639125387,0.8524223625864021,2.0,134.0,0.0,1.0,0.5
25d,train__c14__user3__3-1-1,14,Wipe_bowls,user3,3-1-1,63,0,0.6640211640211641,0.23700432187687234,0.5936254980079682,0.6495155319998643,0.26837793722568376,0.6529760387984116,1.0,134.0,1.0,1.0,1.0
2d,train__c14__user3__3-1-2,14,Wipe_bowls,user3,3-1-2,55,0,0.6666666666666666,0.10204310137617671,0.9681818181818181,0.8906140645855306,0.6973441549660612,0.9155288847476742,1.0,134.0,1.0,1.0,1.0
25d,train__c14__user3__3-1-2,14,Wipe_bowls,user3,3-1-2,55,0,0.6545454545454545,0.18271980809083063,0.7314814814814815,0.8336944734352016,0.557268037067884,0.7679339103929718,1.0,134.0,1.0,1.0,1.0
2d,train__c14__user3__3-1-3,14,Wipe_bowls,user3,3-1-3,66,0,0.6944444444444444,0.13509274426785278,0.9163636363636364,0.8871738011485186,0.6161627392026214,0.8833740299994929,1.0,134.0,1.0,1.0,1.0
25d,train__c14__user3__3-1-3,14,Wipe_bowls,user3,3-1-3,66,0,0.6944444444444444,0.21626877565860395,0.6,0.8722272481379075,0.5203704616723085,0.7006949538836584,1.0,134.0,1.0,1.0,1.0
2d,train__c17__user3__3-2-1,17,Tap_the_keyboard,user3,3-2-1,50,0,1.0,0.2213267683449739,0.45,0.8365804000926551,0.4554874160565863,0.6403195962135095,39.0,134.0,0.0,0.0,0.02564102564102564
25d,train__c17__user3__3-2-1,17,Tap_the_keyboard,user3,3-2-1,50,-1,0.9931972789115646,0.5619058375996641,0.1780821917808219,0.291694389673302,0.29082281750706823,0.42324608365096883,85.0,134.0,0.0,0.0,0.011764705882352941
2d,train__c17__user3__3-2-2,17,Tap_the_keyboard,user3,3-2-2,39,-2,1.0,0.2735639616540648,0.32432432432432434,0.6105470556272932,0.3994653796795855,0.5443929874170766,47.0,134.0,0.0,0.0,0.02127659574468085
25d,train__c17__user3__3-2-2,17,Tap_the_keyboard,user3,3-2-2,39,2,0.9662162162162162,0.5806511318623687,0.19813519813519814,0.725000797590966,0.37624696554761017,0.481314582771148,90.0,134.0,0.0,0.0,0.011111111111111112
2d,train__c17__user3__3-2-3,17,Tap_the_keyboard,user3,3-2-3,57,1,1.0,0.24504699303772462,0.4166666666666667,0.796694771497139,0.29534086929701614,0.6059867090136568,42.0,134.0,0.0,0.0,0.023809523809523808
25d,train__c17__user3__3-2-3,17,Tap_the_keyboard,user3,3-2-3,57,-2,1.0,0.5257064083386633,0.1621212121212121,0.39770493311966354,-0.10351408784990192,0.3961736033898904,72.0,134.0,0.0,0.0,0.013888888888888888
2d,train__c17__user3__4-1-1,17,Tap_the_keyboard,user3,4-1-1,69,0,1.0,0.19432646932638675,0.6026570048309179,0.7413288513284144,0.2623387473037609,0.7002696438376284,14.0,134.0,0.0,0.0,0.07142857142857142
25d,train__c17__user3__4-1-1,17,Tap_the_keyboard,user3,4-1-1,69,-2,1.0,0.5454937108059393,0.1691542288557214,0.7197063065911802,0.23833948993219353,0.45788091827467936,43.0,134.0,0.0,0.0,0.023255813953488372
2d,train__c17__user3__4-1-2,17,Tap_the_keyboard,user3,4-1-2,72,-1,1.0,0.2329693835502235,0.5305164319248826,0.7744932227277576,0.20551470672988845,0.6596469628362028,42.0,134.0,0.0,0.0,0.023809523809523808
